Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,290.80999755859375,291.54998779296875,288.239990234375,288.8299865722656,288.06280517578125,1629000
2019-07-16,285.55999755859375,287.989990234375,285.04998779296875,286.2099914550781,285.44976806640625,1959800
2019-07-17,286.5799865722656,288.3900146484375,284.5400085449219,287.0,286.2376403808594,1671500
2019-07-18,287.010009765625,293.8999938964844,287.010009765625,293.7300109863281,292.9498291015625,1543000
2019-07-19,295.5299987792969,295.6000061035156,289.67999267578125,289.82000732421875,289.0502014160156,1593100
2019-07-22,291.0,294.5299987792969,289.989990234375,291.7300109863281,290.9551086425781,1106100
2019-07-23,292.4100036621094,294.3900146484375,290.989990234375,293.6199951171875,292.8400573730469,1025100
2019-07-24,289.010009765625,289.0400085449219,278.5199890136719,288.3599853515625,287.59405517578125,2538300
2019-07-25,289.29998779296875,291.8399963378906,288.1300048828125,290.5899963378906,289.818115234375,1214300
2019-07-26,292.1499938964844,292.1499938964844,286.5,287.2099914550781,286.4471130371094,1274000
2019-07-29,288.5,289.19000244140625,285.75,288.9200134277344,288.1525573730469,1060000
2019-07-30,285.95001220703125,286.5400085449219,283.42999267578125,283.9100036621094,283.1558532714844,1343300
2019-07-31,284.0,284.4800109863281,275.5799865722656,277.67999267578125,276.9424133300781,1903700
2019-08-01,279.45001220703125,284.239990234375,275.7699890136719,277.80999755859375,277.07208251953125,1552000
2019-08-02,277.8299865722656,277.8299865722656,271.0,274.82000732421875,274.0899963378906,2096300
2019-08-05,268.6300048828125,271.75,266.489990234375,268.4599914550781,267.7469177246094,2569400
2019-08-06,271.3999938964844,277.32000732421875,270.010009765625,275.9599914550781,275.2270202636719,2287500
2019-08-07,272.3599853515625,276.3599853515625,269.1600036621094,274.7900085449219,274.0600891113281,1664300
2019-08-08,277.44000244140625,281.0,277.04998779296875,280.5,279.7549743652344,1348200
2019-08-09,278.7799987792969,280.9599914550781,275.6499938964844,276.3699951171875,275.6358947753906,921900
2019-08-12,274.7300109863281,276.2900085449219,270.9800109863281,272.0,271.27752685546875,1159500
2019-08-13,272.07000732421875,278.05999755859375,270.2699890136719,275.1700134277344,274.4391174316406,1905600
2019-08-14,272.6400146484375,275.29998779296875,269.3699951171875,269.4800109863281,268.7642517089844,1856200
2019-08-15,274.6600036621094,275.989990234375,270.760009765625,273.30999755859375,272.58404541015625,1603700
2019-08-16,276.5899963378906,277.3500061035156,274.25,276.1499938964844,275.41650390625,1035100
2019-08-19,278.6000061035156,280.20001220703125,276.0199890136719,279.5199890136719,278.77752685546875,1089100
2019-08-20,278.0,279.4100036621094,276.0,276.19000244140625,275.4563903808594,1031000
2019-08-21,278.2699890136719,279.7099914550781,277.0,278.2699890136719,277.53082275390625,749600
2019-08-22,279.42999267578125,280.9100036621094,276.1700134277344,278.1700134277344,277.43115234375,845700
2019-08-23,278.1000061035156,280.2200012207031,267.4599914550781,269.3599853515625,268.6445007324219,1758500
2019-08-26,270.5199890136719,272.3599853515625,268.8900146484375,270.9200134277344,270.2004089355469,1052000
2019-08-27,272.8900146484375,274.07000732421875,271.5799865722656,272.92999267578125,272.2050476074219,1002600
2019-08-28,272.0199890136719,278.0299987792969,271.0,276.05999755859375,275.3267517089844,1316600
2019-08-29,279.19000244140625,286.739990234375,278.82000732421875,285.7699890136719,285.01092529296875,1858500
2019-08-30,288.6199951171875,290.17999267578125,284.6199951171875,287.05999755859375,286.2975158691406,2165900
2019-09-03,284.42999267578125,286.25,281.25,283.5299987792969,282.77691650390625,1590000
2019-09-04,285.07000732421875,289.25,283.4800109863281,285.8999938964844,285.1405944824219,1288300
2019-09-05,288.3999938964844,294.7099914550781,286.4700012207031,294.0199890136719,293.239013671875,1470500
2019-09-06,295.8500061035156,296.9200134277344,293.510009765625,295.04998779296875,294.2662658691406,2337300
2019-09-09,296.2099914550781,296.67999267578125,291.0799865722656,292.0199890136719,291.24432373046875,1568400
2019-09-10,290.010009765625,291.1499938964844,285.0299987792969,289.5,288.7310485839844,2428400
2019-09-11,289.5199890136719,295.0899963378906,286.25,294.94000244140625,294.15655517578125,1293700
2019-09-12,296.0,297.739990234375,294.3999938964844,294.9700012207031,294.1864929199219,1108200
2019-09-13,294.0899963378906,298.0400085449219,293.760009765625,297.6499938964844,296.859375,1083000
2019-09-16,295.4100036621094,296.94000244140625,293.6700134277344,295.3299865722656,294.7336730957031,1062900
2019-09-17,294.760009765625,295.9200134277344,291.3900146484375,292.7099914550781,292.11895751953125,1514500
2019-09-18,292.70001220703125,295.1300048828125,291.0199890136719,294.9599914550781,294.3644104003906,1221700
2019-09-19,293.9599914550781,296.760009765625,293.8999938964844,295.25,294.65380859375,1003800
2019-09-20,297.2900085449219,299.0799865722656,295.55999755859375,296.3299865722656,295.73162841796875,1775000
2019-09-23,292.54998779296875,295.6099853515625,290.1300048828125,290.45001220703125,289.863525390625,1032300
2019-09-24,292.5,293.67999267578125,284.3800048828125,285.1600036621094,284.584228515625,1465200
2019-09-25,286.1400146484375,287.3399963378906,281.04998779296875,282.3299865722656,281.7598876953125,1952000
2019-09-26,283.8599853515625,288.1099853515625,281.6400146484375,286.8500061035156,286.2707824707031,1693700
2019-09-27,288.3500061035156,290.1700134277344,285.2099914550781,287.3999938964844,286.8197021484375,1144000
2019-09-30,286.9100036621094,293.489990234375,286.7900085449219,291.2699890136719,290.681884765625,1519400
2019-10-01,291.7799987792969,293.6300048828125,287.1099853515625,287.3999938964844,286.8197021484375,1822000
2019-10-02,285.010009765625,286.7300109863281,277.010009765625,279.5299987792969,278.9655456542969,1964800
2019-10-03,278.1499938964844,283.9700012207031,274.29998779296875,282.9100036621094,282.3387756347656,1848800
2019-10-04,282.8500061035156,292.44000244140625,282.7699890136719,292.29998779296875,291.7098083496094,1742000
2019-10-07,290.489990234375,294.0400085449219,289.05999755859375,289.1600036621094,288.5761413574219,1915300
2019-10-08,282.1099853515625,284.80999755859375,270.3299865722656,271.92999267578125,271.38092041015625,3933200
2019-10-09,278.70001220703125,278.80999755859375,275.17999267578125,276.510009765625,275.9516906738281,1733800
2019-10-10,276.2900085449219,282.55999755859375,276.2699890136719,280.6600036621094,280.09332275390625,1129400
2019-10-11,285.6600036621094,287.9200134277344,283.3399963378906,283.6400146484375,283.0672912597656,1283600
2019-10-14,284.0899963378906,286.7200012207031,283.489990234375,284.25,283.6760559082031,749100
2019-10-15,286.07000732421875,287.9700012207031,285.2200012207031,286.0199890136719,285.44244384765625,1183200
2019-10-16,283.9599914550781,285.0,279.32000732421875,280.55999755859375,279.99346923828125,2103500
2019-10-17,282.0,284.4599914550781,281.05999755859375,281.5899963378906,281.0213928222656,1028100
2019-10-18,281.04998779296875,283.94000244140625,280.3900146484375,281.4200134277344,280.8517761230469,1186400
2019-10-21,284.55999755859375,284.55999755859375,281.55999755859375,283.5400085449219,282.9674987792969,1053200
2019-10-22,283.3599853515625,287.19000244140625,280.70001220703125,280.989990234375,280.422607421875,1047100
2019-10-23,298.55999755859375,300.0,290.0400085449219,296.92999267578125,296.3304443359375,2094500
2019-10-24,295.32000732421875,296.2900085449219,290.6499938964844,293.44000244140625,292.84747314453125,1230900
2019-10-25,291.9800109863281,298.20001220703125,290.5799865722656,296.67999267578125,296.0809631347656,1061300
2019-10-28,296.5899963378906,302.3299865722656,296.5899963378906,299.8999938964844,299.29443359375,1399600
2019-10-29,297.0,300.6600036621094,296.6700134277344,297.95001220703125,297.3484191894531,1225900
2019-10-30,298.2699890136719,302.44000244140625,295.6600036621094,301.8599853515625,301.25048828125,1395400
2019-10-31,301.8599853515625,303.6000061035156,300.2900085449219,301.9800109863281,301.3702697753906,1505900
2019-11-01,305.0,305.2799987792969,303.1199951171875,303.6000061035156,302.98699951171875,990500
2019-11-04,305.6400146484375,306.0,300.6199951171875,300.7699890136719,300.16265869140625,1052000
2019-11-05,299.8999938964844,299.8999938964844,291.95001220703125,292.6300048828125,292.03912353515625,1876700
2019-11-06,293.2699890136719,295.2200012207031,290.6400146484375,294.57000732421875,293.9751892089844,1017000
2019-11-07,295.8999938964844,295.94000244140625,291.7699890136719,293.5400085449219,292.947265625,1210200
2019-11-08,295.6300048828125,296.0,292.5299987792969,294.6499938964844,294.0550231933594,788800
2019-11-11,292.6400146484375,296.30999755859375,292.239990234375,293.5299987792969,292.93731689453125,773100
2019-11-12,294.5199890136719,298.7300109863281,294.30999755859375,295.9700012207031,295.37237548828125,791000
2019-11-13,294.80999755859375,301.1300048828125,294.5,300.0199890136719,299.4141845703125,1286600
2019-11-14,300.1499938964844,301.17999267578125,295.79998779296875,300.8399963378906,300.2325744628906,860800
2019-11-15,302.92999267578125,306.95001220703125,302.5,306.80999755859375,306.19049072265625,1626900
2019-11-18,306.0,306.5299987792969,299.8900146484375,300.989990234375,300.3822326660156,1233600
2019-11-19,302.2300109863281,307.0199890136719,301.5799865722656,306.4200134277344,305.80126953125,1767500
2019-11-20,307.0199890136719,310.6700134277344,304.6499938964844,307.3299865722656,306.7094421386719,2329700
2019-11-21,306.54998779296875,306.94000244140625,302.4800109863281,305.30999755859375,304.6935119628906,1058600
2019-11-22,306.1099853515625,308.1199951171875,303.9200134277344,307.7699890136719,307.1485290527344,841900
2019-11-25,308.9599914550781,310.739990234375,307.6300048828125,310.6000061035156,309.97283935546875,1257600
2019-11-26,310.010009765625,313.9100036621094,309.54998779296875,313.45001220703125,312.81707763671875,1709600
2019-11-27,313.6600036621094,316.0299987792969,312.2699890136719,315.4200134277344,314.7831115722656,864000
2019-11-29,314.82000732421875,315.8599853515625,313.0400085449219,313.95001220703125,313.31610107421875,667100
2019-12-02,315.6600036621094,315.8500061035156,309.2099914550781,313.0400085449219,312.4079284667969,955500
2019-12-03,309.1499938964844,313.1300048828125,308.7099914550781,312.8900146484375,312.2582092285156,922700
2019-12-04,312.17999267578125,316.0899963378906,311.8900146484375,315.6400146484375,315.002685546875,985700
2019-12-05,315.8599853515625,316.739990234375,311.739990234375,316.0,315.3619384765625,844300
2019-12-06,318.6400146484375,321.6000061035156,317.9200134277344,320.1199951171875,319.4736022949219,1199400
2019-12-09,319.4100036621094,320.739990234375,315.80999755859375,316.42999267578125,315.79107666015625,889900
2019-12-10,317.2300109863281,318.0799865722656,315.1700134277344,317.0899963378906,316.44970703125,1301500
2019-12-11,316.8500061035156,319.0400085449219,316.07000732421875,318.0799865722656,317.4377136230469,1355600
2019-12-12,318.67999267578125,322.1700134277344,318.1300048828125,319.3599853515625,318.71514892578125,1187200
2019-12-13,319.2699890136719,321.4200134277344,317.489990234375,320.5,319.85284423828125,735200
2019-12-16,322.6600036621094,324.17999267578125,320.7799987792969,321.4599914550781,321.001220703125,915700
2019-12-17,322.69000244140625,322.79998779296875,319.7099914550781,319.7900085449219,319.3336181640625,1375900
2019-12-18,319.30999755859375,321.2300109863281,316.6700134277344,319.6000061035156,319.1438903808594,2424400
2019-12-19,319.6700134277344,324.1300048828125,319.1199951171875,323.25,322.78863525390625,1546600
2019-12-20,328.4100036621094,330.1400146484375,324.05999755859375,326.7200012207031,326.2536926269531,2275300
2019-12-23,326.9100036621094,328.75,325.6000061035156,328.0400085449219,327.57183837890625,1319000
2019-12-24,328.2799987792969,329.0400085449219,326.3900146484375,326.510009765625,326.0440368652344,489200
2019-12-26,326.54998779296875,326.7900085449219,323.7300109863281,325.7099914550781,325.2451477050781,680700
2019-12-27,327.1400146484375,327.6499938964844,325.1400146484375,326.54998779296875,326.0839538574219,628800
2019-12-30,326.57000732421875,327.4100036621094,323.4800109863281,325.0400085449219,324.57611083984375,606600
2019-12-31,324.8599853515625,325.239990234375,322.94000244140625,324.8699951171875,324.4063415527344,875800
2020-01-02,326.0,326.94000244140625,322.57000732421875,326.3699951171875,325.9042053222656,1173300
2020-01-03,321.4800109863281,325.2900085449219,321.3299865722656,322.82000732421875,322.3592834472656,819600
2020-01-06,319.8399963378906,325.3299865722656,318.6499938964844,325.1400146484375,324.67596435546875,1010000
2020-01-07,325.42999267578125,329.239990234375,324.9800109863281,326.9800109863281,326.51336669921875,917700
2020-01-08,326.17999267578125,330.5899963378906,325.2200012207031,327.5,327.0325927734375,939100
2020-01-09,329.3800048828125,330.8599853515625,327.2699890136719,329.6099853515625,329.1395568847656,901900
2020-01-10,331.3800048828125,331.9800109863281,327.70001220703125,328.7300109863281,328.2608337402344,801400
2020-01-13,328.8900146484375,332.0899963378906,326.7099914550781,332.0199890136719,331.546142578125,1379100
2020-01-14,330.4700012207031,335.0899963378906,328.0400085449219,332.79998779296875,332.32501220703125,1069800
2020-01-15,333.0,336.8900146484375,333.0,335.20001220703125,334.7215881347656,1350600
2020-01-16,337.20001220703125,338.2099914550781,334.8500061035156,336.739990234375,336.2593688964844,842000
2020-01-17,337.3699951171875,339.3399963378906,335.2699890136719,339.19000244140625,338.7059020996094,1100300
2020-01-21,339.6000061035156,341.7099914550781,336.7799987792969,337.260009765625,336.7786560058594,1340700
2020-01-22,337.7799987792969,342.260009765625,337.5299987792969,340.04998779296875,339.5646667480469,922500
2020-01-23,339.5199890136719,339.8900146484375,332.8699951171875,335.3800048828125,334.9013671875,1213800
2020-01-24,337.1199951171875,337.7099914550781,331.5199890136719,333.67999267578125,333.2037658691406,945800
2020-01-27,327.3599853515625,332.6199951171875,326.7099914550781,330.9599914550781,330.4876403808594,1236100
2020-01-28,332.2300109863281,334.44000244140625,329.2200012207031,333.260009765625,332.7843933105469,1667000
2020-01-29,335.6300048828125,337.6400146484375,333.3900146484375,333.8900146484375,333.4134826660156,1434400
2020-01-30,322.0,325.0,317.0,319.8599853515625,319.4034729003906,3670000
2020-01-31,322.2300109863281,322.9800109863281,310.9200134277344,313.19000244140625,312.7430114746094,2623700
2020-02-03,316.80999755859375,321.55999755859375,315.1099853515625,318.3399963378906,317.88568115234375,2693900
2020-02-04,321.8399963378906,328.6400146484375,321.010009765625,325.9599914550781,325.4947814941406,2019700
2020-02-05,330.260009765625,333.6499938964844,329.1400146484375,332.489990234375,332.01544189453125,1786600
2020-02-06,333.25,334.45001220703125,331.4599914550781,332.0,331.5261535644531,1636200
2020-02-07,330.0,330.44000244140625,324.8299865722656,326.2099914550781,325.7444152832031,1577300
2020-02-10,324.57000732421875,334.739990234375,324.57000732421875,333.94000244140625,333.46337890625,1781600
2020-02-11,336.55999755859375,338.1700134277344,335.010009765625,337.7799987792969,337.29791259765625,1808400
2020-02-12,338.9700012207031,340.95001220703125,333.8599853515625,334.57000732421875,334.0924987792969,1948400
2020-02-13,333.5,337.4100036621094,331.5,335.5899963378906,335.1110534667969,1560100
2020-02-14,336.55999755859375,339.3999938964844,335.04998779296875,339.19000244140625,338.7059020996094,1467700
2020-02-18,338.1300048828125,338.3500061035156,334.510009765625,337.3699951171875,336.88848876953125,1462400
2020-02-19,338.0899963378906,340.2900085449219,335.30999755859375,339.739990234375,339.2550964355469,1189400
2020-02-20,340.0,341.3500061035156,333.20001220703125,336.05999755859375,335.58038330078125,1505700
2020-02-21,333.9100036621094,335.6000061035156,333.1000061035156,334.94000244140625,334.46197509765625,1540100
2020-02-24,324.260009765625,326.1700134277344,320.5199890136719,323.1499938964844,322.6888122558594,2638300
2020-02-25,324.7799987792969,326.989990234375,307.3699951171875,309.6300048828125,309.1880798339844,2378300
2020-02-26,308.739990234375,318.6400146484375,308.30999755859375,309.1600036621094,308.71875,1944800
2020-02-27,304.0,311.7099914550781,297.010009765625,297.0799865722656,296.6559753417969,2231900
2020-02-28,288.6099853515625,295.79998779296875,284.8299865722656,290.79998779296875,290.38494873046875,3961600
2020-03-02,291.0299987792969,304.9599914550781,288.8599853515625,304.9599914550781,304.5247497558594,2741000
2020-03-03,315.6300048828125,324.989990234375,307.45001220703125,310.3599853515625,309.91705322265625,3895900
2020-03-04,318.5400085449219,327.8900146484375,314.8299865722656,326.6400146484375,326.173828125,3043500
2020-03-05,318.6700134277344,323.69000244140625,310.1000061035156,312.8900146484375,312.4434509277344,2192400
2020-03-06,305.05999755859375,312.7200012207031,302.7300109863281,311.1700134277344,310.72589111328125,1922800
2020-03-09,293.8800048828125,298.42999267578125,288.0299987792969,295.3500061035156,294.928466796875,2520100
2020-03-10,305.760009765625,307.9700012207031,293.0799865722656,307.70001220703125,307.2608642578125,2707500
2020-03-11,299.4100036621094,300.2300109863281,285.260009765625,289.3800048828125,288.96697998046875,2566400
2020-03-12,274.2699890136719,295.7799987792969,268.54998779296875,284.32000732421875,283.91424560546875,4519200
2020-03-13,297.6499938964844,301.1499938964844,272.2099914550781,300.1199951171875,299.9237365722656,4534400
2020-03-16,271.5299987792969,293.489990234375,265.239990234375,279.3500061035156,279.1673278808594,3766500
2020-03-17,297.9800109863281,314.1600036621094,286.5799865722656,296.30999755859375,296.1162414550781,5253500
2020-03-18,284.3599853515625,303.0,280.260009765625,302.9800109863281,302.7818908691406,4570700
2020-03-19,298.0199890136719,299.9800109863281,277.7300109863281,280.8399963378906,280.6563415527344,3511100
2020-03-20,277.4599914550781,285.45001220703125,268.1499938964844,278.3699951171875,278.1879577636719,3715600
2020-03-23,272.239990234375,275.0,250.2100067138672,255.3000030517578,255.133056640625,3477200
2020-03-24,263.54998779296875,284.0,261.29998779296875,282.0299987792969,281.8455810546875,2691600
2020-03-25,278.010009765625,285.75,270.1300048828125,271.67999267578125,271.5023498535156,3075700
2020-03-26,274.760009765625,285.1099853515625,270.29998779296875,283.1499938964844,282.96484375,2856100
2020-03-27,273.6300048828125,283.1700134277344,272.1000061035156,274.3399963378906,274.1606140136719,2314600
2020-03-30,278.2900085449219,286.17999267578125,276.44000244140625,284.9599914550781,284.7736511230469,1990000
2020-03-31,283.80999755859375,286.3299865722656,280.30999755859375,283.6000061035156,283.41455078125,3275100
2020-04-01,276.510009765625,282.989990234375,270.3999938964844,275.20001220703125,275.0200500488281,1927400
2020-04-02,272.0400085449219,287.989990234375,272.0299987792969,287.54998779296875,287.3619384765625,1666600
2020-04-03,282.95001220703125,287.5,278.7900085449219,282.2099914550781,282.02545166015625,1320400
2020-04-06,294.6099853515625,306.7300109863281,292.1600036621094,304.0,303.80120849609375,2437800
2020-04-07,312.1400146484375,317.5400085449219,296.07000732421875,296.5799865722656,296.38604736328125,2126500
2020-04-08,297.6499938964844,309.0799865722656,290.5199890136719,307.1499938964844,306.9491271972656,1997900
2020-04-09,307.54998779296875,318.20001220703125,305.04998779296875,317.3800048828125,317.1724548339844,2445300
2020-04-13,314.3800048828125,316.8800048828125,309.17999267578125,315.32000732421875,315.1138000488281,1547900
2020-04-14,321.54998779296875,327.4100036621094,319.8299865722656,326.3699951171875,326.1565856933594,1513100
2020-04-15,322.6199951171875,327.1499938964844,320.7200012207031,325.8299865722656,325.6169128417969,1652300
2020-04-16,328.5,330.739990234375,324.19000244140625,328.8399963378906,328.6249694824219,1830000
2020-04-17,334.2200012207031,334.32000732421875,327.1099853515625,331.5799865722656,331.3631591796875,2057200
2020-04-20,329.32000732421875,331.75,325.54998779296875,327.1600036621094,326.9460754394531,1717900
2020-04-21,324.80999755859375,324.80999755859375,316.3599853515625,319.6199951171875,319.4109802246094,2183500
2020-04-22,323.54998779296875,337.5400085449219,321.42999267578125,335.5899963378906,335.37054443359375,2322400
2020-04-23,335.3999938964844,337.30999755859375,319.8699951171875,320.510009765625,320.3004150390625,2668100
2020-04-24,322.6099853515625,329.95001220703125,320.239990234375,328.70001220703125,328.4850769042969,1987900
2020-04-27,330.489990234375,343.44000244140625,330.07000732421875,342.7099914550781,342.48590087890625,1878500
2020-04-28,342.7099914550781,346.8900146484375,328.1000061035156,332.4599914550781,332.2425842285156,2361400
2020-04-29,333.4700012207031,337.3800048828125,328.67999267578125,335.6199951171875,335.4005126953125,1936600
2020-04-30,331.7699890136719,337.79998779296875,331.3999938964844,334.67999267578125,334.4611511230469,2215000
2020-05-01,330.3800048828125,334.44000244140625,326.54998779296875,329.80999755859375,329.5943298339844,1603100
2020-05-04,329.1600036621094,330.8999938964844,325.3299865722656,326.7200012207031,326.50634765625,1189000
2020-05-05,331.94000244140625,339.9800109863281,328.94000244140625,336.32000732421875,336.1000671386719,1139900
2020-05-06,337.5299987792969,338.989990234375,335.0899963378906,335.1499938964844,334.9308166503906,1215600
2020-05-07,339.29998779296875,342.32000732421875,335.260009765625,339.0799865722656,338.8582458496094,1795100
2020-05-08,343.8599853515625,343.8599853515625,330.3599853515625,333.010009765625,332.792236328125,1616000
2020-05-11,331.3399963378906,341.3500061035156,331.1000061035156,340.3900146484375,340.16741943359375,1313900
2020-05-12,340.3800048828125,341.6099853515625,331.7200012207031,331.7200012207031,331.5030822753906,1510000
2020-05-13,335.17999267578125,340.20001220703125,330.82000732421875,334.0899963378906,333.87152099609375,1791200
2020-05-14,330.5799865722656,337.79998779296875,328.3800048828125,337.2900085449219,337.0694580078125,1147600
2020-05-15,337.5,343.20001220703125,335.3699951171875,342.9200134277344,342.6957702636719,1614500
2020-05-18,348.0,351.8599853515625,346.7300109863281,346.9700012207031,346.74310302734375,1396000
2020-05-19,346.0,347.25,341.4100036621094,342.7799987792969,342.55584716796875,1201200
2020-05-20,345.0400085449219,345.8599853515625,340.80999755859375,341.1499938964844,340.9269104003906,1352300
2020-05-21,340.2699890136719,341.9700012207031,334.75,335.75,335.53045654296875,1175900
2020-05-22,337.4200134277344,340.80999755859375,335.5199890136719,340.260009765625,340.0375061035156,1098200
2020-05-26,346.25,347.2200012207031,332.010009765625,332.57000732421875,332.3525390625,1647700
2020-05-27,336.510009765625,337.45001220703125,324.3500061035156,337.3500061035156,337.12939453125,1744400
2020-05-28,340.94000244140625,345.8800048828125,339.69000244140625,342.739990234375,342.515869140625,1290400
2020-05-29,345.0899963378906,349.75,340.55999755859375,349.19000244140625,348.961669921875,1548800
2020-06-01,348.0,351.1400146484375,347.6000061035156,349.3299865722656,349.1015625,845700
2020-06-02,349.32000732421875,350.79998779296875,346.67999267578125,350.0899963378906,349.8610534667969,1166500
2020-06-03,351.4200134277344,352.5899963378906,345.3900146484375,347.19000244140625,346.9629821777344,1209700
2020-06-04,343.9200134277344,349.7900085449219,343.9200134277344,348.1499938964844,347.9223327636719,1763500
2020-06-05,348.1499938964844,356.4200134277344,345.57000732421875,354.20001220703125,353.9683837890625,1712100
2020-06-08,350.3699951171875,353.79998779296875,348.07000732421875,349.8800048828125,349.6512145996094,1314800
2020-06-09,350.0799865722656,352.20001220703125,346.82000732421875,347.6499938964844,347.42266845703125,1672300
2020-06-10,349.3800048828125,354.6099853515625,347.8500061035156,352.79998779296875,352.56927490234375,1140600
2020-06-11,351.9599914550781,352.5799865722656,335.6700134277344,336.44000244140625,336.2200012207031,1647700
2020-06-12,342.5199890136719,345.3399963378906,330.57000732421875,339.760009765625,339.760009765625,1523100
2020-06-15,333.8500061035156,342.80999755859375,333.8500061035156,340.82000732421875,340.82000732421875,1632100
2020-06-16,346.8800048828125,348.6099853515625,341.4599914550781,347.2200012207031,347.2200012207031,1549100
2020-06-17,350.0,352.9800109863281,347.25,349.8500061035156,349.8500061035156,1302600
2020-06-18,348.75,352.0899963378906,347.0,347.44000244140625,347.44000244140625,1129900
2020-06-19,354.4800109863281,355.0,348.1600036621094,352.7300109863281,352.7300109863281,2328500
2020-06-22,352.55999755859375,353.57000732421875,348.5899963378906,352.1600036621094,352.1600036621094,1138100
2020-06-23,355.0,358.0,353.0299987792969,356.82000732421875,356.82000732421875,1680600
2020-06-24,355.4800109863281,355.7099914550781,346.25,347.9599914550781,347.9599914550781,1892700
2020-06-25,347.7799987792969,352.17999267578125,343.19000244140625,351.760009765625,351.760009765625,1294900
2020-06-26,352.5,355.70001220703125,348.260009765625,350.95001220703125,350.95001220703125,1656400
2020-06-29,353.44000244140625,353.44000244140625,349.0400085449219,350.79998779296875,350.79998779296875,957300
2020-06-30,350.4599914550781,363.9700012207031,349.5899963378906,362.3399963378906,362.3399963378906,1710300
2020-07-01,363.760009765625,363.760009765625,357.0,359.7699890136719,359.7699890136719,1600200
2020-07-02,362.04998779296875,369.82000732421875,362.0,365.8900146484375,365.8900146484375,1127800
2020-07-06,370.260009765625,386.57000732421875,370.010009765625,382.2699890136719,382.2699890136719,1859200
2020-07-07,381.1300048828125,385.739990234375,379.67999267578125,380.25,380.25,1368300
2020-07-08,384.5400085449219,395.0,382.5299987792969,386.6300048828125,386.6300048828125,1456800
2020-07-09,385.57000732421875,391.3800048828125,383.54998779296875,387.6700134277344,387.6700134277344,920200
2020-07-10,388.7699890136719,391.5799865722656,381.739990234375,382.57000732421875,382.57000732421875,983600
2020-07-13,384.6600036621094,390.3299865722656,383.739990234375,387.04998779296875,387.04998779296875,389168
